"","log.scholarRefs.","NumberOfSubspecies","log.mass.","log.distrSize.","rand","log.scholarRefs..NumberOfSubspecies","AIC","boot","lambda","attempt","predictors","beta (Intercept)","beta log(scholarRefs)","beta NumberOfSubspecies","beta log(mass)","beta log(distrSize)","beta rand","beta log(scholarRefs):NumberOfSubspecies","dAIC","weight"
"1650",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,900.752873331341,42,0.134341600231205,1,"log(scholarRefs) + rand",-3.35126799768454,1.00113309336605,NA,NA,NA,-0.400628890615032,NA,18.4261871581554,2.75190349655691e-05
"1651",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,920.113591543997,42,0.0544589877314132,1,"NumberOfSubspecies + log(mass)",0.284696674285031,NA,0.312346059160059,0.408614306847096,NA,NA,NA,37.7869053708122,1.71991370567217e-09
"1652",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,914.053617215611,42,0.0728516067850679,1,"NumberOfSubspecies + log(distrSize)",-12.5267481295626,NA,0.282316909220673,NA,0.494224605538529,NA,NA,31.7269310424257,3.55969970808677e-08
"1653",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,924.723988591305,42,0.0641954260233087,1,"NumberOfSubspecies + rand",1.79907850009242,NA,0.315937067332701,NA,NA,-0.508252441651464,NA,42.3973024181195,1.71542469887091e-10
"1654",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,924.606307287033,42,0.00672957338758534,2,"log(mass) + log(distrSize)",-17.6235158816153,NA,NA,0.529238780500497,0.645692709769783,NA,NA,42.2796211138478,1.81939010888846e-10
"1655",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,942.854671508115,42,0.0272344435927547,2,"log(mass) + rand",1.56872300990831,NA,NA,0.386772737727521,NA,-0.356453596984879,NA,60.5279853349301,1.98309667721468e-14
"1656",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,933.371535421469,42,0.0718283031334113,1,"log(distrSize) + rand",-14.0634623994602,NA,NA,NA,0.585297124084439,-0.287747883864935,NA,51.0448492482836,2.27290206722701e-12
"1657",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,890.663158343521,42,0.087022422397332,1,"log(scholarRefs) + NumberOfSubspecies + log(mass)",-4.14268296217542,0.814624406509868,0.194606631392724,0.340276373468402,NA,NA,NA,8.33647217033615,0.00427156453050832
"1658",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,892.30811353542,42,0.113347183801267,1,"log(scholarRefs) + NumberOfSubspecies + log(distrSize)",-8.8984069431875,0.764123109013911,0.186598353488069,NA,0.215162742572786,NA,NA,9.98142736223497,0.00187667682187563
"1659",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,893.437773073331,42,0.114463132265104,1,"log(scholarRefs) + NumberOfSubspecies + rand",-3.00733182380609,0.848602159336369,0.192645716647085,NA,NA,-0.538154119283256,NA,11.1110869001462,0.00106680990260511
"1660",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,897.19040403633,42,0.0960485057271602,1,"log(scholarRefs) + log(mass) + log(distrSize)",-11.7847626337589,0.851959196268205,NA,0.376860723704644,0.277002256059851,NA,NA,14.8637178631444,1.63385525177611e-04
"1661",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,899.766275356685,42,0.106777470982156,1,"log(scholarRefs) + log(mass) + rand",-4.18185507492475,0.971607518247685,NA,0.325352323404013,NA,-0.461401316691667,NA,17.4395891834994,4.50682015814242e-05
"1662",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,900.668402440341,42,0.144526640869015,1,"log(scholarRefs) + log(distrSize) + rand",-9.32079854122947,0.914716112015082,NA,NA,0.22670594471187,-0.412762288958757,NA,18.3417162671557,2.8706207577937e-05
"1663",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,907.026787837351,42,0.028725913963657,2,"NumberOfSubspecies + log(mass) + log(distrSize)",-16.1305378572292,NA,0.278469379929159,0.516074226904158,0.563757559775665,NA,NA,24.700101664166,1.19473056672579e-06
"1664",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,921.092882318873,42,0.0568628800643147,1,"NumberOfSubspecies + log(mass) + rand",0.498561906330379,NA,0.318411274146578,0.426796351663038,NA,-0.627252400692518,NA,38.7661961456876,1.05403824075077e-09
"1665",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,915.336889749853,42,0.078526719795989,1,"NumberOfSubspecies + log(distrSize) + rand",-12.3660177994838,NA,0.287204986552003,NA,0.496568089649305,-0.526048328960347,NA,33.0102035766682,1.87393392150309e-08
"1666",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,926.19055037236,42,0.00645890545073099,2,"log(mass) + log(distrSize) + rand",-17.5527321100311,NA,NA,0.543050081691234,0.648667241910858,-0.427056005089569,NA,43.8638641991746,8.23970786694952e-11
"1667",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,889.255586159132,42,0.0713751004339638,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-11.6763792690558,0.694311104003105,0.19573989854744,0.404974600748563,0.280687221961159,NA,NA,6.92889998594717,0.00863450385851336
"1668",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,891.512367186685,42,0.0881438677581297,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + rand",-3.917084504482,0.813898240006888,0.200496955238865,0.355412221110086,NA,-0.615273899820919,NA,9.1856810134999,0.00279372474393819
"1669",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,893.430219240062,42,0.118111909816753,1,"log(scholarRefs) + NumberOfSubspecies + log(distrSize) + rand",-8.70805437923808,0.764928803674622,0.19136883513243,NA,0.216754549804765,-0.545307962219418,NA,11.1035330668773,0.00107084677333533
"1670",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,898.548692205088,42,0.0978372315246891,1,"log(scholarRefs) + log(mass) + log(distrSize) + rand",-11.6793705207522,0.854242079942712,NA,0.388153003302958,0.279490488322807,-0.480910879216426,NA,16.2220060319024,8.28447611497093e-05
"1671",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,907.858205450112,42,0.0313154281828807,1,"NumberOfSubspecies + log(mass) + log(distrSize) + rand",-15.9576573548387,NA,0.284462365891526,0.535350418380756,0.565459339078978,-0.649385014554716,NA,25.531519276927,7.88369718224226e-07
"1672",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,890.030149347803,42,0.0727146446468748,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize) + rand",-11.5242452531472,0.692684872221815,0.201708428215997,0.421492991761905,0.283572586884793,-0.633620918153257,NA,7.70346317461804,0.00586196375120414
"1673",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,885.469152669305,42,0.103406376041755,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies",-0.45431725820064,0.431042620865569,-0.785256437291269,NA,NA,NA,0.13989891289006,3.14246649611971,0.0573391133798028
"1674",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,883.714994258918,42,0.0788717949201337,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass)",-1.34822843836686,0.398342819997801,-0.778542287272094,0.335521432618832,NA,NA,0.139902860862221,1.38830808573277,0.137835673380807
"1675",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,885.506407394033,42,0.108256484069502,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(distrSize)",-5.99362917888643,0.35318652331324,-0.780263718947991,NA,0.20974450892233,NA,0.138995974392246,3.17972122084814,0.0562809231806512
"1676",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,886.458296045911,42,0.107019132727439,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + rand",-0.190847183209327,0.429405431338956,-0.786622523763864,NA,NA,-0.570914317875222,0.140830615045537,4.13160987272579,0.0349672290327702
"1677",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,882.326686173185,42,0.0671107702923551,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-8.7182590470902,0.28539445379332,-0.769533851545732,0.399380460994328,0.273445306218036,NA,0.138758678206531,0,0.27594904963045
"1678",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,884.376264173577,42,0.0794421217735675,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + rand",-1.08736032008917,0.394055674573166,-0.780404878599074,0.351710851631491,NA,-0.649889562688105,0.141063910980078,2.04957800039142,0.0990304368380207
"1679",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,886.477785240307,42,0.113129042895835,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(distrSize) + rand",-5.77587956526412,0.351205313996652,-0.781746401477802,NA,0.21154786867553,-0.578169393616042,0.139935558126328,4.151099067122,0.0346281422858164
"1680",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,882.326686173185,42,0.0671107702923551,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-8.7182590470902,0.28539445379332,-0.769533851545732,0.399380460994328,0.273445306218036,NA,0.138758678206531,0,0.27594904963045
"1681",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,943.715459427767,43,0.0380900560722205,1,"1",2.61998566526548,NA,NA,NA,NA,NA,NA,61.3887732545819,1.28449233012208e-14
"1682",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,899.196981256046,43,0.131214805862416,1,"log(scholarRefs)",-3.5179838009237,0.99741067342471,NA,NA,NA,NA,NA,16.8702950828612,5.96755213310206e-05
"1683",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,923.368250392827,43,0.0602938618125976,1,"NumberOfSubspecies",1.58032939909009,NA,0.3109119722634,NA,NA,NA,NA,41.0415642196418,3.36567222200626e-10
"1684",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,941.109961469979,43,0.0268030327262256,2,"log(mass)",1.435229894456,NA,NA,0.376338321977278,NA,NA,NA,58.7832752967935,4.72615769308553e-14
"1685",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,931.526765286748,43,0.0686008868329365,1,"log(distrSize)",-14.1153035085656,NA,NA,NA,0.582415048188426,NA,NA,49.2000791135632,5.69472581554112e-12
"1686",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,945.128882460946,43,0.0402471890660982,1,"rand",2.37494468153146,NA,NA,NA,NA,0.520892870257642,NA,62.8021962877611,6.33593339848685e-15
"1687",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,892.302688880896,43,0.110831821904477,1,"log(scholarRefs) + NumberOfSubspecies",-3.23813389277484,0.847552096082199,0.187814987766102,NA,NA,NA,NA,9.97600270771056,0.00187444537741099
"1688",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,898.36038313352,43,0.105715579973185,1,"log(scholarRefs) + log(mass)",-4.34856267918991,0.968721277443174,NA,0.314999831339859,NA,NA,NA,16.0336969603351,9.06694947848202e-05
"1689",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,899.127688832345,43,0.139888053016899,1,"log(scholarRefs) + log(distrSize)",-9.43785669722975,0.911310002571796,NA,NA,0.224694890860704,NA,NA,16.8010026591602,6.17792853774546e-05
"1690",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,900.64691202961,43,0.132718823142995,1,"log(scholarRefs) + rand",-3.71719688964956,0.995438180995576,NA,NA,NA,0.451836562999632,NA,18.3202258564248,2.89033215654943e-05
"1691",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,920.113591543997,43,0.0544589877314132,1,"NumberOfSubspecies + log(mass)",0.284696674285031,NA,0.312346059160059,0.408614306847096,NA,NA,NA,37.7869053708122,1.71321555011121e-09
"1692",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,914.053617215611,43,0.0728516067850679,1,"NumberOfSubspecies + log(distrSize)",-12.5267481295626,NA,0.282316909220673,NA,0.494224605538529,NA,NA,31.7269310424257,3.54583655767611e-08
"1693",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,924.662709122293,43,0.0627058115566551,1,"NumberOfSubspecies + rand",1.32292311241301,NA,0.311267273069093,NA,NA,0.542320192359125,NA,42.3360229491083,1.76190982261316e-10
"1694",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,924.606307287033,43,0.00672957338758534,2,"log(mass) + log(distrSize)",-17.6235158816153,NA,NA,0.529238780500497,0.645692709769783,NA,NA,42.2796211138478,1.81230454527255e-10
"1695",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,942.554759566951,43,0.0284536245346064,2,"log(mass) + rand",1.18957040073123,NA,NA,0.37781782185394,NA,0.511027360374716,NA,60.2280733937654,2.294955599858e-14
"1696",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,932.903471743148,43,0.0715388809112216,1,"log(distrSize) + rand",-14.3872525573912,NA,NA,NA,0.583330547450187,0.522880399080814,NA,50.5767855699629,2.86104580126713e-12
"1697",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,890.663158343521,43,0.087022422397332,1,"log(scholarRefs) + NumberOfSubspecies + log(mass)",-4.14268296217542,0.814624406509868,0.194606631392724,0.340276373468402,NA,NA,NA,8.33647217033615,0.00425492904256513
"1698",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,892.30811353542,43,0.113347183801267,1,"log(scholarRefs) + NumberOfSubspecies + log(distrSize)",-8.8984069431875,0.764123109013911,0.186598353488069,NA,0.215162742572786,NA,NA,9.98142736223497,0.00186936815676696
"1699",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,893.697135096616,43,0.112473011079189,1,"log(scholarRefs) + NumberOfSubspecies + rand",-3.44451779441752,0.84508351860768,0.188309573687824,NA,NA,0.469538392712084,NA,11.3704489234307,9.33410411722072e-04
"1700",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,897.19040403633,43,0.0960485057271602,1,"log(scholarRefs) + log(mass) + log(distrSize)",-11.7847626337589,0.851959196268205,NA,0.376860723704644,0.277002256059851,NA,NA,14.8637178631444,1.62749224844379e-04
"1701",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,899.869068795101,43,0.106934153965374,1,"log(scholarRefs) + log(mass) + rand",-4.53517633259586,0.966865464087172,NA,0.313172873448719,NA,0.435815764774826,NA,17.5423826219154,4.26436398619665e-05
"1702",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,900.574546267896,43,0.141859459334147,1,"log(scholarRefs) + log(distrSize) + rand",-9.66886358592997,0.909003564877256,NA,NA,0.225776608004276,0.457985164800849,NA,18.247860094711,2.99682774070096e-05
"1703",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,907.026787837351,43,0.028725913963657,2,"NumberOfSubspecies + log(mass) + log(distrSize)",-16.1305378572292,NA,0.278469379929159,0.516074226904158,0.563757559775665,NA,NA,24.700101664166,1.19007772213075e-06
"1704",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,921.446860226128,43,0.0561084931124003,1,"NumberOfSubspecies + log(mass) + rand",0.0333397323053612,NA,0.312634371465942,0.408807053495129,NA,0.529005647127294,NA,39.1201740529428,8.79622625890689e-10
"1705",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,915.344706010307,43,0.0757034820775646,1,"NumberOfSubspecies + log(distrSize) + rand",-12.7834505652584,NA,0.282538505437214,NA,0.494361899672573,0.534574100187035,NA,33.0180198371221,1.85935511867174e-08
"1706",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,926.117034054583,43,0.00932688922348605,2,"log(mass) + log(distrSize) + rand",-17.7977719257594,NA,NA,0.529063354179857,0.644122184687132,0.47204498352139,NA,43.7903478813975,8.51492898473153e-11
"1707",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,889.255586159132,43,0.0713751004339638,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-11.6763792690558,0.694311104003105,0.19573989854744,0.404974600748563,0.280687221961159,NA,NA,6.92889998594717,0.00860087702604768
"1708",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,892.116743756547,43,0.08839967517031,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + rand",-4.33760575377004,0.812260724885518,0.195071498237998,0.338872594404195,NA,0.453494129191394,NA,9.79005758336154,0.00205707563410211
"1709",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,893.703014472174,43,0.115331238370906,1,"log(scholarRefs) + NumberOfSubspecies + log(distrSize) + rand",-9.1297716968262,0.761416494867025,0.18705161737311,NA,0.216014187225205,0.47418805367498,NA,11.3763282989891,9.30670505748952e-04
"1710",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,898.707983650986,43,0.0979599338285002,1,"log(scholarRefs) + log(mass) + log(distrSize) + rand",-11.9777716581533,0.850287671297705,NA,0.374982554779696,0.277176479384644,0.437552268523352,NA,16.381297477801,7.62045148462424e-05
"1711",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,908.42914424152,43,0.0314735656561601,1,"NumberOfSubspecies + log(mass) + log(distrSize) + rand",-16.3119221341948,NA,0.278863650671936,0.516273932208104,0.5618606452896,0.495051495573732,NA,26.1024580683353,5.90279229099444e-07
"1712",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,890.724197684709,43,0.0733255482704062,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize) + rand",-11.8664343990829,0.692313205514833,0.196124778730345,0.403552708156864,0.280471697872651,0.452794033150305,NA,8.39751151152404,0.00412703163057994
"1713",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,885.469152669305,43,0.103406376041755,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies",-0.45431725820064,0.431042620865569,-0.785256437291269,NA,NA,NA,0.13989891289006,3.14246649611971,0.0571158078151812
"1714",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,883.714994258918,43,0.0788717949201337,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass)",-1.34822843836686,0.398342819997801,-0.778542287272094,0.335521432618832,NA,NA,0.139902860862221,1.38830808573277,0.13729887622691
"1715",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,885.506407394033,43,0.108256484069502,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(distrSize)",-5.99362917888643,0.35318652331324,-0.780263718947991,NA,0.20974450892233,NA,0.138995974392246,3.17972122084814,0.0560617387080027
"1716",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,886.153005918305,43,0.105982366747624,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + rand",-0.625324050753411,0.409628698626926,-0.827027813467849,NA,NA,0.66305289082313,0.145997917360026,3.8263197451198,0.0405750886502189
"1717",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,882.326686173185,43,0.0671107702923551,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-8.7182590470902,0.28539445379332,-0.769533851545732,0.399380460994328,0.273445306218036,NA,0.138758678206531,0,0.274874373816641
"1718",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,884.473961386141,43,0.0809396470506809,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + rand",-1.50886059061329,0.377580924249611,-0.819032022484052,0.333454380685201,NA,0.645849508421835,0.145812959018961,2.14727521295595,0.0939419054728861
"1719",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,886.178777704695,43,0.111473179734776,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(distrSize) + rand",-6.19705252024503,0.331348509715869,-0.822467500085285,NA,0.210914249721011,0.667091210652327,0.14514671783847,3.85209153150981,0.0400555966390682
"1720",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,882.326686173185,43,0.0671107702923551,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-8.7182590470902,0.28539445379332,-0.769533851545732,0.399380460994328,0.273445306218036,NA,0.138758678206531,0,0.274874373816641
"1721",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,943.715459427767,44,0.0380900560722205,1,"1",2.61998566526548,NA,NA,NA,NA,NA,NA,61.3887732545819,1.30212838625192e-14
"1722",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,899.196981256046,44,0.131214805862416,1,"log(scholarRefs)",-3.5179838009237,0.99741067342471,NA,NA,NA,NA,NA,16.8702950828612,6.04948651442072e-05
"1723",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,923.368250392827,44,0.0602938618125976,1,"NumberOfSubspecies",1.58032939909009,NA,0.3109119722634,NA,NA,NA,NA,41.0415642196418,3.41188283987448e-10
"1724",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,941.109961469979,44,0.0268030327262256,2,"log(mass)",1.435229894456,NA,NA,0.376338321977278,NA,NA,NA,58.7832752967935,4.79104775151491e-14
"1725",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,931.526765286748,44,0.0686008868329365,1,"log(distrSize)",-14.1153035085656,NA,NA,NA,0.582415048188426,NA,NA,49.2000791135632,5.7729142965244e-12
"1726",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,945.66239443437,44,0.0379081075119782,1,"rand",2.51727250302569,NA,NA,NA,NA,0.199123197919275,NA,63.3357082611852,4.9190613784673e-15
"1727",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,892.302688880896,44,0.110831821904477,1,"log(scholarRefs) + NumberOfSubspecies",-3.23813389277484,0.847552096082199,0.187814987766102,NA,NA,NA,NA,9.97600270771056,0.001900181478058
"1728",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,898.36038313352,44,0.105715579973185,1,"log(scholarRefs) + log(mass)",-4.34856267918991,0.968721277443174,NA,0.314999831339859,NA,NA,NA,16.0336969603351,9.19143852849737e-05
"1729",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,899.127688832345,44,0.139888053016899,1,"log(scholarRefs) + log(distrSize)",-9.43785669722975,0.911310002571796,NA,NA,0.224694890860704,NA,NA,16.8010026591602,6.26275138324073e-05
"1730",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,900.420821665058,44,0.131180005854997,1,"log(scholarRefs) + rand",-3.84565427220254,1.00673235715637,NA,NA,NA,0.522874293909739,NA,18.0941354918729,3.28068811084652e-05
"1731",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,920.113591543997,44,0.0544589877314132,1,"NumberOfSubspecies + log(mass)",0.284696674285031,NA,0.312346059160059,0.408614306847096,NA,NA,NA,37.7869053708122,1.73673796818699e-09
"1732",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,914.053617215611,44,0.0728516067850679,1,"NumberOfSubspecies + log(distrSize)",-12.5267481295626,NA,0.282316909220673,NA,0.494224605538529,NA,NA,31.7269310424257,3.59452082856814e-08
"1733",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,925.081329380425,44,0.0607307771805028,1,"NumberOfSubspecies + rand",1.38619071440446,NA,0.313012312721285,NA,NA,0.361291170629279,NA,42.7546432072394,1.44878430955976e-10
"1734",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,924.606307287033,44,0.00672957338758534,2,"log(mass) + log(distrSize)",-17.6235158816153,NA,NA,0.529238780500497,0.645692709769783,NA,NA,42.2796211138478,1.83718745343421e-10
"1735",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,943.154683795592,44,0.0271688795510156,2,"log(mass) + rand",1.39574214267731,NA,NA,0.374688056512597,NA,0.0866053905017781,NA,60.8279976224068,1.72355317939592e-14
"1736",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,933.162291336143,44,0.0677749353035227,1,"log(distrSize) + rand",-14.5554460460482,NA,NA,NA,0.590381769276019,0.408385387322764,NA,50.8356051629574,2.54826823696066e-12
"1737",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,890.663158343521,44,0.087022422397332,1,"log(scholarRefs) + NumberOfSubspecies + log(mass)",-4.14268296217542,0.814624406509868,0.194606631392724,0.340276373468402,NA,NA,NA,8.33647217033615,0.00431334914026709
"1738",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,892.30811353542,44,0.113347183801267,1,"log(scholarRefs) + NumberOfSubspecies + log(distrSize)",-8.8984069431875,0.764123109013911,0.186598353488069,NA,0.215162742572786,NA,NA,9.98142736223497,0.00189503454726766
"1739",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,893.314393095411,44,0.110562305480951,1,"log(scholarRefs) + NumberOfSubspecies + rand",-3.5991878889429,0.856378656857236,0.189873569851403,NA,NA,0.579229244594792,NA,10.9877069222254,0.00114579336140159
"1740",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,897.19040403633,44,0.0960485057271602,1,"log(scholarRefs) + log(mass) + log(distrSize)",-11.7847626337589,0.851959196268205,NA,0.376860723704644,0.277002256059851,NA,NA,14.8637178631444,1.64983768716019e-04
"1741",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,899.765324345871,44,0.107985247161462,1,"log(scholarRefs) + log(mass) + rand",-4.62298461911876,0.978540743892534,NA,0.306219111333415,NA,0.469302829183935,NA,17.4386381726855,4.55307054257261e-05
"1742",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,900.204675049354,44,0.140256522054708,1,"log(scholarRefs) + log(distrSize) + rand",-10.0195627280453,0.91817660238062,NA,NA,0.233226628715852,0.570080885375843,NA,17.8779888761688,3.65511113172956e-05
"1743",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,907.026787837351,44,0.028725913963657,2,"NumberOfSubspecies + log(mass) + log(distrSize)",-16.1305378572292,NA,0.278469379929159,0.516074226904158,0.563757559775665,NA,NA,24.700101664166,1.20641746742481e-06
"1744",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,921.998580282601,44,0.0561348575878827,1,"NumberOfSubspecies + log(mass) + rand",0.150459366850192,NA,0.314037090399777,0.40467103430646,NA,0.270541132767932,NA,39.6718941094158,6.76728076347165e-10
"1745",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,915.353367366862,44,0.0724423767981081,1,"NumberOfSubspecies + log(distrSize) + rand",-13.0921321466307,NA,0.284731201252294,NA,0.504147155354095,0.52642152751996,NA,33.0266811936764,1.87673885381753e-08
"1746",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,926.447415079165,44,0.00708146985346588,2,"log(mass) + log(distrSize) + rand",-17.9353310394149,NA,NA,0.522764923795288,0.651844470876898,0.304193343352457,NA,44.1207289059795,7.31748757206014e-11
"1747",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,889.255586159132,44,0.0713751004339638,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-11.6763792690558,0.694311104003105,0.19573989854744,0.404974600748563,0.280687221961159,NA,NA,6.92889998594717,0.00871896690984075
"1748",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,891.904767686503,44,0.0893025550339286,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + rand",-4.44337641390852,0.824221015977999,0.196120857198792,0.330564360835162,NA,0.517637302834861,NA,9.57808151331744,0.00231847581521668
"1749",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,893.152824538645,44,0.112812468915848,1,"log(scholarRefs) + NumberOfSubspecies + log(distrSize) + rand",-9.5293941510396,0.769946639936314,0.188801941979553,NA,0.224355276603174,0.625521016624574,NA,10.8261383654602,0.00124219697693684
